,feature_ID,밝기,분류,명칭,위도,경도
713,Point_713,28.397,보안등,역삼1동 834-36,37.493366108800004,127.03428121700001
714,Point_714,28.397,보안등,역삼1동 834-38,37.4936184262,127.034159205
715,Point_715,28.397,보안등,역삼1동 834-43,37.4939680573,127.034019145
716,Point_716,28.397,보안등,역삼1동 692-7,37.5067159294,127.043647455
717,Point_717,28.397,보안등,역삼1동 692-8,37.506842041599995,127.043724436
718,Point_718,28.397,보안등,역삼1동 692-18,37.5072926791,127.043358253
719,Point_719,28.397,보안등,역삼1동 692-19,37.507195309000004,127.043525586
720,Point_720,28.397,보안등,역삼1동 691,37.5068603406,127.042964415
721,Point_721,28.397,보안등,역삼1동 692-26,37.507303389499995,127.043634225
722,Point_722,28.397,보안등,역삼1동 693-9,37.507530318600004,127.043969136
723,Point_723,28.397,보안등,역삼1동 693,37.5078117142,127.043204736
724,Point_724,28.397,보안등,역삼1동789-30,37.4941153818,127.03551640100001
725,Point_725,28.397,보안등,역삼1동834-47,37.4943425626,127.03509132299999
726,Point_726,28.397,보안등,역삼1동834-103,37.4937622265,127.03538506
727,Point_727,28.397,보안등,역삼1동834-104,37.493704620100004,127.035190535
728,Point_728,28.397,보안등,역삼1동834-58,37.493628853000004,127.035466415
729,Point_729,28.397,보안등,역삼1동834-59,37.4935856454,127.035330699
730,Point_730,28.397,보안등,역삼1동834-61,37.4933585984,127.035307976
731,Point_731,28.397,보안등,역삼1동834-64,37.4932251557,127.03562001200001
732,Point_732,28.397,보안등,역삼1동834-66,37.4931675483,127.035430012
733,Point_733,28.397,보안등,역삼1동792-7,37.4934988816,127.03621268
734,Point_734,28.397,보안등,역삼1동793-9,37.4930879026,127.036601474
735,Point_735,28.397,보안등,역삼1동792-16,37.4937331365,127.03623541
736,Point_736,28.397,보안등,역삼1동792-14,37.4939313871,127.036140518
737,Point_737,28.397,보안등,역삼1동792-13,37.494025105700004,127.036095331
738,Point_738,28.397,보안등,역삼1동792-25,37.494125904499995,127.036466284
739,Point_739,28.397,보안등,역삼1동789-24,37.4943097434,127.036357816
740,Point_740,28.397,보안등,역삼1동 622-20,37.5025939724,127.028409095
741,Point_741,28.397,보안등,역삼1동 618-19,37.5026048581,127.028101485
742,Point_742,28.397,보안등,역삼1동 619-8,37.5023382809,127.02759020399999
743,Point_743,28.397,보안등,역삼1동 619-7,37.5021833385,127.027458959
744,Point_744,28.397,보안등,역삼1동 619-6,37.502032,127.027327716
745,Point_745,28.397,보안등,역삼1동 619-15,37.5016392611,127.0268933
746,Point_746,28.397,보안등,역삼1동 619-22,37.5016211955,127.027092335
747,Point_747,28.397,보안등,역삼1동 619-21,37.5014842239,127.027173712
748,Point_748,28.397,보안등,역삼1동 619-19,37.5011634304,127.0273274
749,Point_749,28.397,보안등,역삼1동 619-29,37.501022803000005,127.027630433
750,Point_750,28.397,보안등,역삼1동 619-24,37.5013976604,127.027463195
751,Point_751,28.397,보안등,역삼1동 621-16,37.5015273067,127.027883945
752,Point_752,28.397,보안등,역삼1동 620-3,37.5015019394,127.028467489
753,Point_753,28.397,보안등,역삼1동 621-24,37.5017469802,127.02860329299999
754,Point_754,28.397,보안등,역삼1동836-34,37.4923931633,127.033787751
755,Point_755,28.397,보안등,역삼1동836-32,37.4922093965,127.033651975
756,Point_756,28.397,보안등,역삼1동836-78,37.492166078400004,127.033896204
757,Point_757,28.397,보안등,역삼1동836-21,37.4909840112,127.033705702
758,Point_758,28.397,보안등,역삼1동836-18,37.4914597804,127.033574746
759,Point_759,28.397,보안등,역삼1동836-6,37.4917589916,127.033303495
760,Point_760,28.397,보안등,역삼1동836-7,37.4917913959,127.033416587
761,Point_761,28.397,보안등,역삼1동836-28,37.492054458,127.033529782
762,Point_762,28.397,보안등,역삼1동836-27,37.4921661983,127.03347555399999
763,Point_763,28.397,보안등,역삼1동615-3,37.504432221900004,127.02757287899999
764,Point_764,28.397,보안등,역삼1동615-20,37.50455106,127.02797554600001
765,Point_765,28.397,보안등,역삼1동615-27,37.5047743125,127.02879445100001
766,Point_766,28.397,보안등,역삼1동615-29,37.5048823388,127.02917902200001
767,Point_767,28.397,보안등,역삼1동614-17,37.5049831149,127.029726451
768,Point_768,28.397,보안등,역삼1동604,37.505426326999995,127.030052349
769,Point_769,28.397,보안등,역삼1동603-11,37.5057218728,127.02998913200001
770,Point_770,28.397,보안등,역삼1동604-2,37.5058334957,127.030387283
771,Point_771,28.397,보안등,역삼1동604-1,37.5055956617,127.030265041
772,Point_772,28.397,보안등,역삼1동615-30,37.5049760064,127.029328347
773,Point_773,28.397,보안등,역삼1동 664-18,37.5050812337,127.03928999600001
774,Point_774,28.397,보안등,역삼1동 664-10,37.5051606226,127.038986937
775,Point_775,28.397,보안등,역삼1동 664-14,37.5053732074,127.039145384
776,Point_776,28.397,보안등,역삼1동 663-28,37.5057479141,127.03948035100001
777,Point_777,28.397,보안등,역삼1동 663-27,37.505701113200004,127.039326512
778,Point_778,28.397,보안등,역삼1동 664-4,37.505326411999995,127.038973451
779,Point_779,28.397,보안등,역삼1동 664-11,37.5050020412,127.039000426
780,Point_780,28.397,보안등,역삼1동 672-19,37.5045911664,127.039049975
781,Point_781,28.397,보안등,역삼1동 673-3,37.5043603934,127.039398191
782,Point_782,28.397,보안등,역삼1동 672-22,37.5041478029,127.03925784
783,Point_783,28.397,보안등,역삼1동 673-5,37.504068420799996,127.039538276
784,Point_784,28.397,보안등,역삼1동 673-25,37.5037440089,127.039687391
785,Point_785,28.397,보안등,역삼1동 673-26,37.5035998237,127.039759695
786,Point_786,28.397,보안등,역삼1동 672-33,37.5036215902,127.039334469
787,Point_787,28.397,보안등,역삼1동 672-28,37.5037081723,127.039076658
788,Point_788,28.397,보안등,역삼1동 672-16,37.5041009986,127.039113053
789,Point_789,28.397,보안등,역삼1동 672-15,37.5042487859,127.039045273
790,Point_790,28.397,보안등,역삼1동 672-14,37.504396573200005,127.038977492
791,Point_791,28.397,보안등,역삼1동615-1,37.5043169824,127.02718831
792,Point_792,28.397,보안등,역삼1동615-2,37.504374600700004,127.02738738
793,Point_793,28.397,보안등,역삼1동 736-37,37.4993774335,127.034935355
794,Point_794,28.397,보안등,역삼1동 827-32,37.4964808526,127.03116151299999
795,Point_795,28.397,보안등,역삼1동 827-38,37.4967259562,127.03104853
796,Point_796,28.397,보안등,역삼1동 824,37.4982652205,127.029705694
797,Point_797,28.397,보안등,역삼1동 824-9,37.4975405875,127.030582954
798,Point_798,28.397,보안등,역삼1동 671-30,37.5043211459,127.038190303
799,Point_799,28.397,보안등,역삼1동 664-44,37.5048616093,127.038620347
800,Point_800,28.397,보안등,역삼1동 792-26,37.4940069548,127.036520505
801,Point_801,28.397,보안등,역삼1동615-31,37.5047381992,127.029093012
802,Point_802,28.397,보안등,역삼1동614-7,37.5043489425,127.029183338
803,Point_803,28.397,보안등,역삼1동615-33,37.5044823835,127.02880791
804,Point_804,28.397,보안등,역삼1동615-45,37.5042553774,127.028613298
805,Point_805,28.397,보안등,역삼1동615-21,37.5043924195,127.028242394
806,Point_806,28.397,보안등,역삼1동616-8,37.5039455435,127.028147226
807,Point_807,28.397,보안등,역삼1동616-7,37.5038482693,127.028002427
808,Point_808,28.397,보안등,역삼1동615-17,37.5039997383,127.027577244
809,Point_809,28.397,보안등,역삼1동615-11,37.5040682767,127.027310363
810,Point_810,28.397,보안등,역삼1동617-5,37.503217640100004,127.027685527
811,Point_811,28.397,보안등,역삼1동 674-5,37.504417800300004,127.04016275200001
812,Point_812,28.397,보안등,역삼1동 674-7,37.5044825801,127.04043421799999
813,Point_813,28.397,보안등,역삼1동 674-9,37.5042519891,127.04023956799999
814,Point_814,28.397,보안등,역삼1동 674-10,37.5042915871,127.040375305
815,Point_815,28.397,보안등,역삼1동 674-13,37.5040897727,127.040343529
816,Point_816,28.397,보안등,역삼1동 674-15,37.5037148957,127.040515232
817,Point_817,28.397,보안등,역삼1동 673-34,37.5037006216,127.040099034
818,Point_818,28.397,보안등,역삼1동 673-17,37.5041800315,127.039877623
819,Point_819,28.397,보안등,역삼1동 673-16,37.5043242152,127.03980984200001
820,Point_820,28.397,보안등,역삼1동 673-14,37.5046161896,127.039665233
821,Point_821,28.397,보안등,역삼1동 664-21,37.5053298327,127.03952537
822,Point_822,28.397,보안등,역삼1동 672-12,37.5046885451,127.03883740399999
823,Point_823,28.397,보안등,역삼1동 672,37.5045733245,127.03850710200001
824,Point_824,28.397,보안등,역삼1동629-16,37.503172702600004,127.034140939
825,Point_825,28.397,보안등,역삼1동638-6,37.5023259886,127.03333080700001
826,Point_826,28.397,보안등,역삼1동664-27,37.5054486437,127.039887345
827,Point_827,28.397,보안등,역삼1동697-28,37.5061316721,127.044732864
828,Point_828,28.397,보안등,역삼1동620-11,37.5011163263,127.028394965
829,Point_829,28.397,보안등,역삼1동639-3,37.5026609732,127.033995946
830,Point_830,28.397,보안등,역삼1동643-8,37.501965024200004,127.035266791
831,Point_831,28.397,보안등,역삼1동693-14,37.5081864058,127.043548781
832,Point_832,28.397,보안등,역삼1동660-3,37.5055940624,127.035969706
833,Point_833,28.397,보안등,역삼1동 648-12,37.500318931399995,127.03194116799999
834,Point_834,28.397,보안등,역삼1동 678-29,37.5021691528,127.039383468
835,Point_835,28.397,보안등,역삼1동810,37.503863181199996,127.025826476
836,Point_836,28.397,보안등,역삼1동701상록회관뒷길,37.503861723200004,127.043161745
837,Point_837,28.397,보안등,역삼1동 661-15,37.5061158246,127.03857123
838,Point_838,28.397,보안등,역삼1동 661-28,37.506548113499996,127.03915957
839,Point_839,28.397,보안등,역삼1동 606-18,37.5064885033,127.033789579
840,Point_840,28.397,보안등,역삼1동 743,37.4972329338,127.035287183
841,Point_841,28.397,보안등,역삼1동 678-28,37.502309733699995,127.039311162
842,Point_842,28.397,보안등,역삼1동836-17,37.4918525071,127.033968431
843,Point_843,28.397,보안등,역삼1동836-42,37.4918093015,127.03381915
844,Point_844,28.397,보안등,역삼1동836-41,37.4916326743,127.033923101
845,Point_845,28.397,보안등,역삼1동836-40,37.4914884949,127.033986359
846,Point_846,28.397,보안등,역삼1동836-39,37.4913479183,127.034054141
847,Point_847,28.397,보안등,역삼1동836-38,37.4912073402,127.034126446
848,Point_848,28.397,보안등,역삼1동838-5,37.4903355806,127.032656074
849,Point_849,28.397,보안등,역삼1동838-7,37.4904544029,127.03305415
850,Point_850,28.397,보안등,역삼1동839,37.490558832,127.033366284
851,Point_851,28.397,보안등,역삼1동836-24,37.4908975929,127.033429758
852,Point_852,28.397,보안등,역삼1동839-3,37.4907028568,127.033845789
853,Point_853,28.397,보안등,역삼1동839-4,37.4907640707,127.034035784
854,Point_854,28.397,보안등,역삼1동839-6,37.4908756882,127.03440672299999
855,Point_855,28.397,보안등,역삼1동836-68,37.4911747791,127.03455612100001
856,Point_856,28.397,보안등,역삼1동836-65,37.4913947288,127.0341989
857,Point_857,28.397,보안등,역삼1동836-63,37.491679485,127.034067861
858,Point_858,28.397,보안등,역삼1동 683-6,37.508409796500004,127.043707254
859,Point_859,28.397,보안등,역삼1동 683-7,37.5082944075,127.043870054
860,Point_860,28.397,보안등,역삼1동 693-15,37.5077717575,127.044050711
861,Point_861,28.397,보안등,역삼1동 683-8,37.5082222817,127.04399216200001
862,Point_862,28.397,보안등,역삼1동 683-5,37.5084817778,127.04397421799999
863,Point_863,28.397,보안등,역삼1동 683-3,37.508762916500004,127.04390652100001
864,Point_864,28.397,보안등,역삼1동 683-21,37.508081654099996,127.04418209100001
865,Point_865,28.397,보안등,역삼1동 683-23,37.5079986922,127.044367529
866,Point_866,28.397,보안등,역삼1동 683-30,37.5077642842,127.044756458
867,Point_867,28.397,보안등,역삼1동 683-13,37.508845706,127.044182541
868,Point_868,28.397,보안등,역삼1동 683-15,37.5085429464,127.044241176
869,Point_869,28.397,보안등,역삼1동 698-9,37.5063517942,127.04399558899999
870,Point_870,28.397,보안등,역삼1동 698-18,37.5061643278,127.04414929299999
871,Point_871,28.397,보안등,역삼1동 691-29,37.5059483433,127.04345700299999
872,Point_872,28.397,보안등,역삼1동 691-28,37.505800593400004,127.043416201
873,Point_873,28.397,보안등,역삼1동 691-26,37.5055123034,127.04333008
874,Point_874,28.397,보안등,역삼1동 691-24,37.505696173000004,127.043153753
875,Point_875,28.397,보안등,역삼1동 691-22,37.5059844632,127.043239874
876,Point_876,28.397,보안등,역삼1동 691-13,37.5061971862,127.043004751
877,Point_877,28.397,보안등,역삼1동 691-20,37.5062763573,127.04332599799999
878,Point_878,28.397,보안등,역삼1동 685-6,37.507959833899996,127.042223099
879,Point_879,28.397,보안등,역삼1동813-4,37.502706160100004,127.026414165
880,Point_880,28.397,보안등,역삼1동810-7,37.503160312199995,127.026210755
881,Point_881,28.397,보안등,역삼1동810-3,37.5035243644,127.02600278799999
882,Point_882,28.397,보안등,역삼1동809-3,37.5038668491,127.025532429
883,Point_883,28.397,보안등,역삼1동 683,37.5088820164,127.043454179
884,Point_884,28.397,보안등,역삼1동 683-41,37.5086187994,127.04378881
885,Point_885,28.397,보안등,역삼1동601-5,37.504447014899995,127.025908107
886,Point_886,28.397,보안등,역삼1동601-21,37.504306369,127.02631068
887,Point_887,28.397,보안등,역삼1동811,37.5037404982,127.02648691
888,Point_888,28.397,보안등,역삼1동810-16,37.503704505500004,127.02627427899999
889,Point_889,28.397,보안등,역삼1동810-14,37.503481042,127.02633753299999
890,Point_890,28.397,보안등,역삼1동810-12,37.5032828006,127.02642794
891,Point_891,28.397,보안등,역삼1동810-11,37.503189085900004,127.026473144
892,Point_892,28.397,보안등,역삼1동813-2,37.5029043244,127.026667565
893,Point_893,28.397,보안등,역삼1동812,37.5029691496,127.02687568200001
894,Point_894,28.397,보안등,역삼1동812-9,37.5027204473,127.026984162
895,Point_895,28.397,보안등,역삼1동812-16,37.5026231118,127.027101745
896,Point_896,28.397,보안등,역삼1동813-10,37.5024970299,127.026843846
897,Point_897,28.397,보안등,역삼1동813-11,37.5023528504,127.026925222
898,Point_898,28.397,보안등,역삼1동619-4,37.501898726,127.02700196100001
899,Point_899,28.397,보안등,역삼1동813-15,37.502298833299996,127.026735206
900,Point_900,28.397,보안등,역삼1동619-2,37.5022590576,127.02730970399999
901,Point_901,28.397,보안등,역삼1동812-15,37.502641084000004,127.027309843
902,Point_902,28.397,보안등,역삼1동812-13,37.5028392853,127.02739586700001
903,Point_903,28.397,보안등,역삼1동811-7,37.5032213681,127.02715172299999
904,Point_904,28.397,보안등,역삼1동811-9,37.5031853796,127.02692552100001
905,Point_905,28.397,보안등,역삼1동811-5,37.503455655399996,127.027038713
906,Point_906,28.397,보안등,역삼1동616-1,37.5037078808,127.027283089
907,Point_907,28.397,보안등,역삼1동811-3,37.503693579600004,127.026780941
908,Point_908,28.397,보안등,역삼1동811-1,37.5036828084,127.026599985
909,Point_909,28.397,보안등,역삼1동601-27,37.5040359586,127.026794635
910,Point_910,28.397,보안등,역삼1동 677-22,37.5024754145,127.039623387
911,Point_911,28.397,보안등,역삼1동 677-21,37.5025510152,127.039872233
912,Point_912,28.397,보안등,역삼1동 677-19,37.5026986189,127.040347305
913,Point_913,28.397,보안등,역삼1동 678-19,37.502353148000005,127.038809052
914,Point_914,28.397,보안등,역삼1동 678-24,37.5020289029,127.038451511
915,Point_915,28.397,보안등,역삼1동 678-12,37.5023461112,127.038284296
916,Point_916,28.397,보안등,역삼1동 674-28,37.5042697636,127.040954345
917,Point_917,28.397,보안등,역삼1동 674-25,37.504111334899996,127.040524494
918,Point_918,28.397,보안등,역삼1동 674-29,37.504691545,127.040633381
919,Point_919,28.397,보안등,역삼1동 674-33,37.5048933561,127.040674205
920,Point_920,28.397,보안등,역삼1동 674-38,37.5051456873,127.040529577
921,Point_921,28.397,보안등,역삼1동 674-39,37.5050844855,127.040335017
922,Point_922,28.397,보안등,역삼1동 674-3,37.5047673949,127.04014936700001
923,Point_923,28.397,보안등,역삼1동 674-42,37.5052718482,127.040470835
924,Point_924,28.397,보안등,역삼1동 662-12,37.505675455,127.04059772299999
925,Point_925,28.397,보안등,역삼1동 664-30,37.5053548748,127.0400773
926,Point_926,28.397,보안등,역삼1동 664-33,37.505545849499995,127.0401905
927,Point_927,28.397,보안등,역삼1동 664-31,37.5056792198,127.040127236
928,Point_928,28.397,보안등,역삼1동 663-30,37.5058739135,127.039901143
929,Point_929,28.397,보안등,역삼1동 664-23,37.5053982453,127.03971541
930,Point_930,28.397,보안등,역삼1동 674-2,37.504929602,127.040072548
931,Point_931,28.397,보안등,역삼1동671-7,37.5040111531,127.038334908
932,Point_932,28.397,보안등,역삼1동833-7,37.4928007014,127.032783795
933,Point_933,28.397,보안등,역삼1동608-3,37.504773188,127.033087605
934,Point_934,28.397,보안등,역삼1동 797-9,37.494683677800005,127.039126234
935,Point_935,28.397,보안등,역삼1동 609-1,37.5057498662,127.03312875200001
936,Point_936,28.397,보안등,역삼1동672-19,37.5045911664,127.039049975
937,Point_937,28.397,보안등,역삼1동637-15,37.5011909446,127.032529615
938,Point_938,28.397,보안등,역삼1동812-12,37.5028140812,127.027291811
939,Point_939,28.397,보안등,역삼1동601-3,37.5043822154,127.02557332
940,Point_940,28.397,보안등,역삼1동637-16,37.5011369302,127.03236221600001
941,Point_941,28.397,보안등,역삼1동637-19,37.500762118000004,127.032339436
942,Point_942,28.397,보안등,역삼1동647-1,37.5005998523,127.032646973
943,Point_943,28.397,보안등,역삼1동619-15,37.5016392611,127.0268933
944,Point_944,28.397,보안등,역삼1동813,37.5028106878,127.026364441
945,Point_945,28.397,보안등,역삼1동815-1,37.501098736399996,127.026544785
946,Point_946,28.397,보안등,역삼1동815-4,37.500774336599996,127.02671204399999
947,Point_947,28.397,보안등,역삼1동820-8,37.4992244077,127.027575488
948,Point_948,28.397,보안등,역삼1동637-53,37.5016810992,127.032502685
949,Point_949,28.397,보안등,역삼1동620-17,37.501026108400005,127.028878961
950,Point_950,28.397,보안등,역삼1동615,37.5042521556,127.026989238
951,Point_951,28.397,보안등,역삼1동 677-9,37.502972702600005,127.039822695
952,Point_952,28.397,보안등,역삼1동 677-11,37.502846701399996,127.03940644299999
953,Point_953,28.397,보안등,역삼1동 678-16,37.5026269433,127.03914395
954,Point_954,28.397,보안등,역삼1동693-12,37.5078260273,127.043485235
955,Point_955,28.397,보안등,역삼1동677-19,37.5026986189,127.040347305
956,Point_956,28.397,보안등,역삼1동817-15,37.5002478548,127.02798298799999
957,Point_957,28.397,보안등,역삼1동620-10,37.501047904,127.028168756
958,Point_958,28.397,보안등,역삼1동 704-43,37.504898906,127.045234279
959,Point_959,28.397,보안등,역삼1동 704-44,37.5047439643,127.04515275600001
960,Point_960,28.397,보안등,역삼1동 704-30,37.504715204600004,127.044962736
961,Point_961,28.397,보안등,역삼1동 704-32,37.505021511799995,127.045053398
962,Point_962,28.397,보안등,역삼1동 704-34,37.5053386311,127.045144066
963,Point_963,28.397,보안등,역삼1동 704-25,37.505363914499995,127.044999316
964,Point_964,28.397,보안등,역삼1동830-14,37.4946894167,127.032038282
965,Point_965,28.397,보안등,역삼1동830-15,37.494635400300005,127.03187542200001
966,Point_966,28.397,보안등,역삼1동830-55,37.4944370373,127.032395511
967,Point_967,28.397,보안등,역삼1동830-20,37.4943073467,127.032196432
968,Point_968,28.397,보안등,역삼1동830-54,37.494318086999996,127.032458785
969,Point_969,28.397,보안등,역삼1동830-52,37.4943901015,127.032698548
970,Point_970,28.397,보안등,역삼1동830-67,37.4940981903,127.03264414200001
971,Point_971,28.397,보안등,역삼1동830-7,37.495021204000004,127.031228756
972,Point_972,28.397,보안등,역삼1동827-22,37.495457282800004,127.031260601
973,Point_973,28.397,보안등,역삼1동827-19,37.495601517800004,127.030980215
974,Point_974,28.397,보안등,역삼1동826-35,37.496005311,127.03043305700001
975,Point_975,28.397,보안등,역삼1동826-29,37.4963045125,127.030170824
976,Point_976,28.397,보안등,역삼1동825-24,37.4970254198,127.029768531
977,Point_977,28.397,보안등,역삼1동827-43,37.4969422746,127.03075459899999
978,Point_978,28.397,보안등,역삼1동827-3,37.4967621156,127.030591683
979,Point_979,28.397,보안등,역삼1동827-8,37.4964809687,127.030718223
980,Point_980,28.397,보안등,역삼1동824-12,37.4973929133,127.030230066
981,Point_981,28.397,보안등,역삼1동824-13,37.4975875272,127.030243715
982,Point_982,28.397,보안등,역삼1동825-1,37.4976023226,127.028723845
983,Point_983,28.397,보안등,역삼1동825-30,37.4973102824,127.029189646
984,Point_984,28.397,보안등,역삼1동825-22,37.4972525212,127.02957863700001
985,Point_985,28.397,보안등,역삼1동825-27,37.496823685,127.029406579
986,Point_986,28.397,보안등,역삼1동825-26,37.4968740985,127.029578488
987,Point_987,28.397,보안등,역삼1동 631-13,37.502088317600005,127.03263405
988,Point_988,28.397,보안등,역삼1동 637-1,37.5014217442,127.03200949299999
989,Point_989,28.397,보안등,역삼1동 636-9,37.5013029077,127.03165207299999
990,Point_990,28.397,보안등,역삼1동 637-17,37.501082918099996,127.032185771
991,Point_991,28.397,보안등,역삼1동 637-14,37.5013459363,127.032461827
992,Point_992,28.397,보안등,역삼1동 637-18,37.500917111999996,127.032262601
993,Point_993,28.397,보안등,역삼1동 647-1,37.5005998523,127.032646973
994,Point_994,28.397,보안등,역삼1동 647-2,37.5006538575,127.03284603600001
995,Point_995,28.397,보안등,역삼1동 637-34,37.5009348676,127.033217097
996,Point_996,28.397,보안등,역삼1동 637-46,37.501219704200004,127.032792
997,Point_997,28.397,보안등,역삼1동 637-44,37.5014143391,127.03272875299999
998,Point_998,28.397,보안등,역삼1동 637-27,37.5016161292,127.032855504
999,Point_999,28.397,보안등,역삼1동 637-35,37.5008087306,127.03320347
1000,Point_1000,28.397,보안등,역삼1동 636-25,37.500856104,127.031294517
1001,Point_1001,28.397,보안등,역삼1동 648-2,37.5000307309,127.031488687
1002,Point_1002,28.397,보안등,역삼1동 648,37.5000272704,127.030945855
1003,Point_1003,28.397,보안등,역삼1동 678-23,37.501960494,127.038243386
1004,Point_1004,28.397,보안등,역삼1동 668-17,37.5023610929,127.036497431
1005,Point_1005,28.397,보안등,역삼1동 698-27,37.505512193499996,127.04362865899999
1006,Point_1006,28.397,보안등,역삼1동 700-28,37.5046689494,127.043365784
1007,Point_1007,28.397,보안등,역삼1동 699-14,37.5050402496,127.04313075600001
1008,Point_1008,28.397,보안등,역삼1동 700-21,37.5047628059,127.04294964200001
1009,Point_1009,28.397,보안등,역삼1동 700-25,37.5046149752,127.043130512
1010,Point_1010,28.397,보안등,역삼1동 699-13,37.5051843955,127.043171554
1011,Point_1011,28.397,보안등,역삼1동 691-25,37.505548423,127.04311295299999
1012,Point_1012,28.397,보안등,역삼1동 691-9,37.505602587,127.042827977
1013,Point_1013,28.397,보안등,역삼1동 699-4,37.5052818963,127.04264231399999
1014,Point_1014,28.397,보안등,역삼1동 699-8,37.5051016397,127.042796023
1015,Point_1015,28.397,보안등,역삼1동 700-15,37.504766524699996,127.042632973
1016,Point_1016,28.397,보안등,역삼1동 700-13,37.5049648207,127.042424987
1017,Point_1017,28.397,보안등,역삼1동 689-18,37.505483853200005,127.042275991
1018,Point_1018,28.397,보안등,역삼1동 691-6,37.5059414091,127.042706024
1019,Point_1019,28.397,보안등,역삼1동 691-4,37.506236907600005,127.04279214799999
1020,Point_1020,28.397,보안등,역삼1동 690-45,37.5062946651,127.042534315
1021,Point_1021,28.397,보안등,역삼1동 691-2,37.5065396141,127.04287827600001
1022,Point_1022,28.397,보안등,역삼1동 691-1,37.5066909665,127.042923602
1023,Point_1023,28.397,보안등,역삼1동 690-33,37.5070802907,127.042675005
1024,Point_1024,28.397,보안등,역삼1동 685-3,37.5076571077,127.04219126
1025,Point_1025,28.397,보안등,역삼1동 685-4,37.5077003041,127.042336054
1026,Point_1026,28.397,보안등,역삼1동830-27,37.4941308608,127.03178474299999
1027,Point_1027,28.397,보안등,역삼1동830-28,37.4942606471,127.03163100799999
1028,Point_1028,28.397,보안등,역삼1동830-35,37.4945958651,127.031468312
1029,Point_1029,28.397,보안등,역삼1동830-34,37.4946318583,127.031644734
1030,Point_1030,28.397,보안등,역삼1동830-8,37.4948626052,127.031310109
1031,Point_1031,28.397,보안등,역삼1동830-6,37.4950824233,127.031414236
1032,Point_1032,28.397,보안등,역삼1동 647-11,37.5003582162,127.03324398299999
1033,Point_1033,28.397,보안등,역삼1동 647-6,37.500480850500004,127.03289572
1034,Point_1034,28.397,보안등,역삼1동 636-21,37.5006686129,127.031602045
1035,Point_1035,28.397,보안등,역삼1동 636-11,37.501079468,127.031615789
1036,Point_1036,28.397,보안등,역삼1동 636-2,37.5010975544,127.031366996
1037,Point_1037,28.397,보안등,역삼1동 636-1,37.5010543469,127.031213174
1038,Point_1038,28.397,보안등,역삼1동 685-11,37.5077974938,127.042666365
1039,Point_1039,28.397,보안등,역삼1동 685-12,37.5079272597,127.042607626
1040,Point_1040,28.397,보안등,역삼1동 685-19,37.5079739808,127.042969578
1041,Point_1041,28.397,보안등,역삼1동 685-24,37.5082514408,127.043105459
1042,Point_1042,28.397,보안등,역삼1동 684-18,37.5085615244,127.04272561299999
1043,Point_1043,28.397,보안등,역삼1동 828-1,37.4973670548,127.032600331
1044,Point_1044,28.397,보안등,역삼1동 705-22,37.5050995242,127.048283503
1045,Point_1045,28.397,보안등,역삼1동 694-35,37.507681061199996,127.045620502
1046,Point_1046,28.397,보안등,역삼1동825-25,37.496974915500004,127.029958494
1047,Point_1047,28.397,보안등,역삼1동826-26,37.4965533254,127.029637165
1048,Point_1048,28.397,보안등,역삼1동826-8,37.4959442755,127.029514795
1049,Point_1049,28.397,보안등,역삼1동826-41,37.4958540576,127.02998066299999
1050,Point_1050,28.397,보안등,역삼1동826-34,37.4959585017,127.030265675
1051,Point_1051,28.397,보안등,역삼1동831-24,37.494862854299996,127.030355698
1052,Point_1052,28.397,보안등,역삼1동831-26,37.494970882800004,127.030713081
1053,Point_1053,28.397,보안등,역삼1동831-3,37.4947872438,127.030066178
1054,Point_1054,28.397,보안등,역삼1동831-32,37.4944411342,127.030545504
1055,Point_1055,28.397,보안등,역삼1동831-30,37.494700611199995,127.030595365
1056,Point_1056,28.397,보안등,역삼1동831-34,37.4945023132,127.030889296
1057,Point_1057,28.397,보안등,역삼1동831-7,37.4942177369,127.030341867
1058,Point_1058,28.397,보안등,역삼1동831-48,37.4942789084,127.030717321
1059,Point_1059,28.397,보안등,역삼1동831-46,37.4939256889,127.030812164
1060,Point_1060,28.397,보안등,역삼1동820-1,37.4996100446,127.027548488
1061,Point_1061,28.397,보안등,역삼1동817-10,37.5000064577,127.02767529399999
1062,Point_1062,28.397,보안등,역삼1동619-26,37.5009075604,127.02725945200001
1063,Point_1063,28.397,보안등,역삼1동817,37.5005507275,127.02740860200001
1064,Point_1064,28.397,보안등,역삼1동619-18,37.5011058046,127.027160004
1065,Point_1065,28.397,보안등,역삼1동619-16,37.501462643400004,127.02698371
1066,Point_1066,28.397,보안등,역삼1동813-17,37.502093419299996,127.026667277
1067,Point_1067,28.397,보안등,역삼1동601-11,37.5040830502,127.02571798
1068,Point_1068,28.397,보안등,역삼1동 668-18,37.5024150944,127.036687454
1069,Point_1069,28.397,보안등,역삼1동 669-16,37.502587924699995,127.03720776899999
1070,Point_1070,28.397,보안등,역삼1동 669-18,37.5026995435,127.03754258200001
1071,Point_1071,28.397,보안등,역삼1동 678,37.502569673,127.037936082
1072,Point_1072,28.397,보안등,역삼1동 670-22,37.5028363488,127.038004073
1073,Point_1073,28.397,보안등,역삼1동 678-1,37.5026380824,127.038144209
1074,Point_1074,28.397,보안등,역삼1동 678-2,37.502710094,127.038356862
1075,Point_1075,28.397,보안등,역삼1동 671-19,37.503012777399995,127.038524396
